,blueWins,blueFirstBlood,blueFirstTower,blueFirstInhibitor,blueFirstDragon,matchMin,TotalGold_Gap,AvgLever_Gap,TotalMinionKills_Gap,TotalJungleMinionKills_Gap,TotalDamageToChampion_Gap,Kill_Gap,Assist_Gap,WardPlaced_Gap,WardKills_Gap,TowerKills_Gap,MidTowerKills_Gap,TopTowerKills_Gap,BotTowerKills_Gap,Inhibitor_Gap,Dragon_Gap,RiftHeralds_Gap,humanPrediction
0,True,1,0,0,1,41,558,0.40000000000000036,1,12,1757,0,2,-7,1,0,0,0,0,0,1,0,0
1,True,0,0,0,1,26,124,0.0,-7,6,1504,2,-1,-1,2,0,0,0,0,0,1,-1,1
2,True,1,0,0,0,33,-879,-0.20000000000000018,-18,11,3595,-2,4,3,-3,0,0,0,0,0,0,1,0
3,False,1,0,0,1,21,-666,-0.1999999999999993,-13,-7,-241,-1,1,-4,0,0,0,0,0,0,1,0,0
4,False,1,0,0,0,34,2728,0.20000000000000018,11,-16,1992,6,15,1,3,0,0,0,0,0,0,0,1
5,True,1,0,0,1,20,1875,0.0,-11,0,5174,3,8,-4,1,0,0,0,0,0,1,1,1
6,False,0,0,0,0,17,-2536,-0.1999999999999993,-20,9,-1631,-5,-7,-1,2,0,0,0,0,0,-1,0,0
7,False,0,0,0,0,24,291,0.39999999999999947,-40,-2,207,2,-4,6,-5,0,0,0,0,0,-1,1,1
8,False,1,0,0,1,36,462,-0.20000000000000018,-10,-23,1899,2,5,-1,0,0,0,0,0,0,1,1,1
9,True,0,0,0,0,31,3214,0.40000000000000036,-1,13,-833,6,16,-5,0,0,0,0,0,0,-1,0,1
10,True,1,0,0,1,38,-1452,0.39999999999999947,-7,-4,-1368,0,0,-5,2,0,0,0,0,0,1,-1,0
11,True,0,0,0,1,24,919,0.1999999999999993,-29,4,2803,4,8,-2,-3,0,0,0,0,0,1,0,1
12,False,1,0,0,0,42,675,0.0,5,-16,-1251,2,5,1,1,0,0,0,0,0,0,-1,1
13,True,0,0,0,0,26,-185,0.20000000000000018,10,8,-5958,0,-3,21,2,0,0,0,0,0,-1,0,0
14,False,1,0,0,1,26,635,-0.39999999999999947,-42,-12,510,5,11,-6,3,0,0,0,0,0,1,0,1
15,False,0,0,0,0,31,-3437,0.0,3,16,-745,-8,-17,3,-6,0,0,0,0,0,0,-1,0
16,False,0,0,0,0,29,-1679,0.20000000000000018,-7,4,-961,-4,-4,-9,-2,0,0,0,0,0,-1,0,0
17,True,1,0,0,1,27,3244,0.39999999999999947,-4,-4,656,7,13,-2,3,0,0,0,0,0,1,0,1
18,True,1,0,0,0,33,286,0.0,21,-4,68,-2,-3,-11,1,0,0,0,0,0,0,0,0
19,False,1,0,0,0,21,-338,-0.20000000000000018,-2,-4,-5923,-1,-2,-3,3,0,0,0,0,0,-1,0,0
20,True,0,0,0,1,23,-350,0.0,10,-8,2326,-1,-1,0,1,0,0,0,0,0,1,0,0
21,False,0,0,0,0,22,-4026,-0.20000000000000018,-26,-1,-724,-6,-7,3,-3,0,0,0,0,0,-1,0,0
22,False,1,0,0,0,20,-3758,-0.5999999999999996,-55,-19,-2026,-4,-6,-24,1,0,0,0,0,0,0,0,0
23,False,0,0,0,0,21,-2859,-0.40000000000000036,-69,6,-2772,-4,-4,49,1,0,0,0,0,0,-1,0,0
24,True,0,0,0,0,31,-1609,0.0,8,-4,-564,-1,-2,0,-1,0,0,0,0,0,0,-1,0
25,True,0,0,0,0,33,143,0.1999999999999993,28,-4,3307,-1,-1,3,2,0,0,0,0,0,-1,0,0
26,False,1,0,0,0,18,467,-0.20000000000000018,24,0,-294,-1,-4,13,-1,0,0,0,0,0,-1,0,0
27,False,1,0,0,0,17,-1682,-0.20000000000000018,-33,5,-6406,-3,-3,-7,-2,0,0,0,0,0,0,0,0
28,True,0,0,0,0,24,-958,-0.1999999999999993,-23,4,1395,-2,-4,3,-1,0,0,0,0,0,-1,1,0
29,False,0,0,0,0,25,-252,0.20000000000000018,-25,12,1114,1,2,22,-2,0,0,0,0,0,-1,1,1
30,True,0,0,0,1,36,375,-0.1999999999999993,12,4,1878,0,2,10,0,0,0,0,0,0,1,1,0
31,False,0,0,0,0,17,-2771,0.0,-10,-4,-1318,-5,-8,-10,0,0,0,0,0,0,0,0,0
32,False,0,0,0,0,32,-2058,0.0,-22,7,-2499,-4,-5,-2,-1,0,0,0,0,0,0,1,0
33,False,0,0,0,0,21,-338,0.20000000000000018,-11,3,-3493,-1,-2,11,4,0,0,0,0,0,-1,0,0
34,False,0,0,0,0,30,112,0.20000000000000018,-24,4,-486,3,0,-6,-1,0,0,0,0,0,-1,-1,1
35,True,1,0,0,0,30,876,0.20000000000000018,-13,-12,307,3,3,6,0,0,0,0,0,0,-1,-1,1
36,True,0,0,0,1,24,993,0.40000000000000036,-11,20,-1275,1,7,-39,-1,0,0,0,0,0,1,0,1
37,True,0,0,0,1,23,1357,0.39999999999999947,20,-4,3427,2,4,-6,4,0,0,0,0,0,1,0,1
38,False,1,0,0,0,21,1220,0.39999999999999947,4,9,1646,2,0,1,-3,0,0,0,0,0,0,1,1
39,True,1,0,0,0,25,4843,0.5999999999999996,20,-4,2198,9,13,0,1,0,0,0,0,0,0,0,1
40,False,0,0,0,0,36,1905,0.20000000000000018,44,22,2943,0,0,-4,-4,0,0,0,0,0,-1,1,0
41,False,0,0,0,0,26,2259,0.0,30,-26,-1051,3,4,-7,-1,0,0,0,0,0,0,-1,1
42,False,0,0,0,0,19,-2081,-0.40000000000000036,-46,7,76,-3,-3,-3,2,0,0,0,0,0,-1,1,0
43,True,1,0,0,0,33,468,0.0,-5,15,2521,0,3,3,-1,0,0,0,0,0,-1,1,0
44,True,1,0,0,0,24,815,0.39999999999999947,-28,14,2312,2,1,-2,1,0,0,0,0,0,0,0,1
45,True,1,0,0,1,22,1795,0.20000000000000018,-15,5,4058,5,13,3,-2,0,0,0,0,0,1,-1,1
46,True,0,0,0,1,27,1248,0.20000000000000018,35,12,5917,0,0,-37,1,0,0,0,0,0,1,0,0
47,True,1,0,0,1,22,2932,0.1999999999999993,37,-8,1220,7,9,-1,1,0,0,0,0,0,1,-1,1
48,False,0,0,0,0,23,285,0.0,-29,-4,-2027,2,3,-5,-2,0,0,0,0,0,0,0,1
49,False,1,0,0,0,30,-874,-0.20000000000000018,-17,0,936,1,-4,-3,-2,0,0,0,0,0,0,0,1
50,False,0,0,0,0,30,80,-0.20000000000000018,17,17,-1551,-1,4,-32,1,0,0,0,0,0,0,0,0
51,False,0,0,0,0,33,-2463,0.0,-6,4,204,-4,-1,1,-2,0,0,0,0,0,0,0,0
52,False,1,0,0,0,35,-590,-0.20000000000000018,-13,-12,-1410,0,-2,0,-1,0,0,0,0,0,0,-1,0
53,True,1,0,0,0,22,381,0.0,25,1,2627,1,-3,0,-2,0,0,0,0,0,-1,0,1
54,True,0,0,0,0,21,47,0.1999999999999993,-4,0,1436,0,1,-5,3,0,0,0,0,0,-1,-1,0
55,True,0,0,0,1,22,1100,0.20000000000000018,-9,1,2470,3,4,-2,1,0,0,0,0,0,1,0,1
56,True,1,0,0,1,26,-1318,0.1999999999999993,-22,-8,189,-1,0,-1,2,0,0,0,0,0,1,0,0
57,False,1,0,0,0,24,-2812,0.20000000000000018,-62,8,-4535,-6,-9,0,-4,0,0,0,0,0,-1,0,0
58,False,0,0,0,0,22,-2557,-0.1999999999999993,-21,-3,-2245,-5,-4,2,-11,0,0,0,0,0,0,0,0
59,True,0,0,0,0,24,-2436,-0.1999999999999993,-3,-4,-3259,-5,-3,1,-5,0,0,0,0,0,0,0,0
60,False,1,0,0,0,31,477,-0.1999999999999993,-41,-16,-2047,1,7,2,-3,0,0,0,0,0,0,1,1
61,True,1,0,0,0,21,4671,0.5999999999999996,51,-11,2809,9,9,-2,2,0,0,0,0,0,0,0,1
62,False,1,0,0,0,24,-325,0.39999999999999947,19,-12,-918,-1,-4,5,4,0,0,0,0,0,-1,1,0
63,False,1,0,0,1,17,-6298,-1.0,-55,-12,-6296,-10,-14,0,-5,0,0,0,0,0,1,0,0
64,True,0,0,0,1,31,-3250,-0.7999999999999998,-56,-8,-1290,-5,-2,6,0,0,0,0,0,0,1,-1,0
65,False,1,0,0,0,21,-2253,0.0,18,8,-4738,-6,-7,-8,-2,0,0,0,0,0,-1,0,0
66,True,0,0,0,0,21,1222,0.5999999999999996,16,23,219,0,-1,-1,3,0,0,0,0,0,0,1,0
67,True,1,0,0,1,20,3901,0.0,55,-20,3117,6,6,-31,8,0,0,0,0,0,1,0,1
68,True,1,0,0,0,25,2346,0.20000000000000018,18,12,4800,2,6,-9,1,0,0,0,0,0,0,1,1
69,False,1,0,0,0,31,-378,-0.20000000000000018,-4,-16,1091,0,1,6,-1,0,0,0,0,0,-1,0,0
70,False,0,0,0,0,30,-1583,-0.20000000000000018,0,0,-3197,-3,-3,-7,-2,0,0,0,0,0,0,1,0
71,True,1,0,0,1,18,4070,0.39999999999999947,32,21,5640,6,7,-3,0,0,0,0,0,0,1,1,1
72,False,1,0,0,0,27,349,-0.39999999999999947,27,-12,3326,1,4,-5,1,0,0,0,0,0,-1,0,1
73,True,1,0,0,0,17,2912,0.0,7,9,5369,2,3,1,1,0,0,0,0,0,0,-1,1
74,True,1,0,0,0,36,-63,0.0,4,24,-1555,1,5,2,-3,0,0,0,0,0,0,0,1
75,False,1,0,0,0,28,-1625,-0.39999999999999947,-16,-17,-3392,-3,-2,-3,1,0,0,0,0,0,-1,0,0
76,False,0,0,0,0,34,2596,0.7999999999999998,7,14,2522,4,5,6,1,0,0,0,0,0,-1,1,1
77,False,0,0,0,0,22,-3238,-0.39999999999999947,-4,-4,-544,-6,-6,-1,0,0,0,0,0,0,0,0,0
78,False,0,0,0,0,31,910,0.20000000000000018,10,-4,4894,1,5,0,-3,0,0,0,0,0,0,0,1
79,True,0,0,0,0,17,2556,0.40000000000000036,-15,24,2901,9,6,17,0,0,0,0,0,0,0,0,1
80,False,0,0,0,0,17,-2815,-0.5999999999999996,8,-12,-5121,-6,-7,-4,0,0,0,0,0,0,-1,-1,0
81,False,1,0,0,0,27,-624,0.0,52,-14,2162,-4,-3,-2,2,0,0,0,0,0,-1,1,0
82,True,1,0,0,0,17,257,-0.20000000000000018,-24,-4,529,3,1,2,1,0,0,0,0,0,-1,0,1
83,True,1,0,0,0,22,2396,-0.1999999999999993,-13,-13,5447,4,4,-23,15,0,0,0,0,0,0,0,1
84,False,1,0,0,0,24,-1929,-0.1999999999999993,-1,28,-2476,-4,-4,1,0,0,0,0,0,0,0,1,0
85,True,1,0,0,0,32,1876,0.6000000000000005,19,-3,1690,3,0,-2,-1,0,0,0,0,0,-1,1,1
86,True,0,0,0,0,24,207,0.0,37,0,-837,0,1,-4,2,0,0,0,0,0,-1,1,0
87,True,1,0,0,0,23,1749,0.5999999999999996,8,5,-481,3,2,-5,2,0,0,0,0,0,-1,0,1
88,True,1,0,0,1,22,3592,0.20000000000000018,36,4,7462,7,3,-16,14,0,0,0,0,0,1,0,1
89,True,1,0,0,1,17,2930,0.0,56,-23,8498,5,4,2,-1,0,0,0,0,0,1,0,1
90,True,0,0,0,0,22,-1425,0.0,11,-2,511,-4,-3,12,0,0,0,0,0,0,0,0,0
91,False,1,0,0,1,27,69,-0.20000000000000018,-11,-8,2767,2,-1,-6,3,0,0,0,0,0,1,-1,1
92,False,1,0,0,0,30,102,-0.20000000000000018,-6,-12,-2033,0,4,0,1,0,0,0,0,0,0,0,0
93,True,0,0,0,1,17,3768,0.39999999999999947,-7,5,1986,9,16,-4,1,0,0,0,0,0,1,0,1
94,True,0,0,0,0,25,1967,-0.20000000000000018,-13,4,3238,4,8,-87,4,0,0,0,0,0,0,-1,1
95,True,1,0,0,1,24,-1228,0.0,-17,3,-939,-2,-5,-3,0,0,0,0,0,0,1,0,0
96,True,1,0,0,0,18,2375,0.7999999999999998,31,4,3107,5,7,2,0,0,0,0,0,0,-1,0,1
97,True,1,0,0,0,27,-128,-0.1999999999999993,-8,-31,268,4,7,3,-1,0,0,0,-1,0,-1,1,1
98,True,0,0,0,1,30,1760,0.6000000000000005,-12,-7,805,5,9,2,-1,0,0,0,0,0,1,0,1
99,True,0,0,0,0,23,1306,0.39999999999999947,-5,15,111,1,1,-3,-4,0,0,0,0,0,-1,0,1
100,False,1,0,0,0,31,-516,-0.20000000000000018,-47,1,72,-2,2,0,0,0,0,0,0,0,0,0,0
101,True,0,0,0,1,24,1706,0.39999999999999947,15,4,864,3,1,2,0,0,0,0,0,0,1,-1,1
102,True,1,0,0,0,28,-321,0.20000000000000018,57,-24,-1287,-1,-5,-3,2,0,0,0,0,0,-1,-1,0
103,True,1,0,0,0,21,2429,0.40000000000000036,-3,-3,4208,5,5,3,2,0,0,0,0,0,0,0,1
104,True,1,0,0,0,31,2124,0.0,13,19,2075,3,1,-18,1,0,0,0,0,0,-1,0,1
105,True,1,0,0,0,28,-39,0.20000000000000018,-14,-8,956,3,-2,5,-4,0,0,0,0,0,-1,0,1
106,False,0,0,0,0,37,-328,0.0,-9,0,2247,0,1,2,3,0,0,0,0,0,0,0,0
107,False,0,0,0,0,17,-2264,-0.39999999999999947,-14,-8,-6680,-3,-9,-4,4,0,0,0,0,0,0,0,0
108,False,0,0,0,0,29,-1693,0.0,-47,24,1716,-3,-7,-4,-1,0,0,0,0,0,0,0,0
109,False,1,0,0,0,27,180,0.1999999999999993,-12,13,2977,-1,1,1,4,0,0,0,0,0,0,-1,0
110,True,0,0,0,0,31,-749,0.0,-11,2,-1044,0,-1,19,2,0,0,0,0,0,0,0,0
111,False,1,0,0,1,26,-1873,-0.5999999999999996,-11,-7,-4558,-3,3,3,-1,0,0,0,0,0,1,0,0
112,False,0,0,0,0,25,-3629,-0.8000000000000007,-11,-27,-5395,-4,-9,-22,-2,0,0,0,0,0,0,0,0
113,False,1,0,0,1,22,901,-0.20000000000000018,4,-18,-563,3,7,-1,0,0,0,0,0,0,1,0,1
114,False,0,0,0,0,23,2518,0.0,21,-15,1116,4,7,6,0,0,0,0,0,0,-1,0,1
115,True,0,0,0,0,26,-497,-0.1999999999999993,3,-4,679,-1,3,-3,2,0,0,0,0,0,-1,0,0
116,False,1,0,0,0,17,-5761,-1.2000000000000002,-27,-21,-8226,-9,-10,-9,2,0,0,0,0,0,-1,-1,0
117,False,0,0,0,1,27,-1219,-0.1999999999999993,-6,8,966,-3,-9,5,-5,0,0,0,0,0,1,0,0
118,True,1,0,0,0,23,915,-0.40000000000000036,-52,16,-3328,3,7,-10,-1,0,0,0,0,0,0,0,1
119,False,0,0,0,1,31,-345,-0.1999999999999993,7,3,599,0,-3,3,-1,0,0,0,0,0,1,0,0
120,True,0,0,0,0,23,541,0.0,29,-8,3880,0,1,1,-2,0,0,0,0,0,0,0,0
121,True,1,0,0,0,27,46,0.39999999999999947,-18,-12,-249,3,1,-2,-2,0,0,0,0,0,0,0,1
122,False,0,0,0,0,25,1130,0.20000000000000018,8,9,231,4,-1,-16,-2,0,0,0,0,0,0,0,1
123,True,1,0,0,1,17,3478,0.7999999999999998,38,4,4763,6,5,5,1,0,0,0,0,0,1,1,1
124,True,0,0,0,0,39,-523,0.20000000000000018,8,24,-1102,-3,0,-1,-2,0,0,0,0,0,-1,0,0
125,False,0,0,0,0,26,-3355,-0.39999999999999947,-51,10,-3632,-4,-3,1,-2,0,0,0,0,0,0,0,0
126,False,0,0,0,0,37,-1166,0.0,5,-1,-829,-2,1,-6,-1,0,0,0,0,0,0,0,0
127,False,0,0,0,0,24,267,0.20000000000000018,61,-4,-2849,-2,-5,-4,1,0,0,0,0,0,-1,1,0
128,True,1,0,0,1,37,850,0.39999999999999947,26,1,-819,2,1,-2,1,0,0,0,0,0,1,0,1
129,True,0,0,0,0,26,-772,-0.1999999999999993,-6,13,-3001,-1,-2,53,1,0,0,0,0,0,-1,1,0
130,False,0,0,0,0,17,-2399,-0.20000000000000018,-32,-13,-3161,-4,-1,-1,-2,0,0,0,0,0,-1,-1,0
131,False,1,0,0,0,27,-586,-0.6000000000000005,-10,0,-5723,-1,0,-3,-1,0,0,0,0,0,0,0,0
132,True,1,0,0,0,28,1986,0.20000000000000018,4,2,5849,1,3,-1,4,0,0,0,0,0,-1,1,1
133,True,0,0,0,0,32,-1970,-0.20000000000000018,-3,-13,-3575,-3,-1,-5,-1,0,0,0,0,0,0,0,0
134,False,1,0,0,0,36,-1448,-0.6000000000000005,-9,-4,-2153,-2,-2,0,1,0,0,0,0,0,0,0,0
135,True,1,0,0,1,23,794,0.39999999999999947,0,-16,1737,2,3,-1,1,0,0,0,0,0,1,0,1
136,False,0,0,0,1,28,-2817,-0.1999999999999993,-35,4,-6959,-3,-6,-32,3,0,0,0,0,0,1,-1,0
137,True,1,0,0,0,30,-1790,0.20000000000000018,37,1,-3508,-2,-6,0,-2,0,0,0,0,0,0,0,0
138,False,0,0,0,0,33,-822,0.0,36,1,-1346,-3,-6,1,-3,0,0,0,0,0,-1,0,0
139,False,1,0,0,1,22,-357,-0.5999999999999996,-33,8,-3918,-1,2,-8,1,0,0,0,0,0,1,0,0
140,False,1,0,0,0,30,-1194,-0.6000000000000005,-17,-24,1637,-2,0,0,1,0,0,0,0,0,-1,-1,0
141,False,0,0,0,1,27,1216,0.39999999999999947,16,0,3946,3,4,2,2,0,0,0,0,0,1,0,1
142,True,1,0,0,0,29,-2259,-0.39999999999999947,-41,-9,-608,-3,-5,-2,-1,0,0,0,0,0,-1,0,0
143,False,0,0,0,0,18,-3641,-1.3999999999999995,-33,-32,110,-4,-9,0,-1,0,0,0,0,0,0,0,0
144,True,1,0,0,0,34,-966,-0.20000000000000018,-20,5,-1789,-1,2,-19,4,0,0,0,0,0,0,0,0
145,False,0,0,0,1,30,-2392,0.20000000000000018,6,24,-2030,-7,-14,-1,-5,0,0,0,0,0,1,0,0
146,True,1,0,0,0,33,2403,0.39999999999999947,0,20,420,4,2,-3,3,0,0,0,0,0,-1,1,1
147,True,1,0,0,1,22,1461,0.0,6,0,-1620,3,-2,0,1,0,0,0,0,0,1,0,1
148,False,1,0,0,0,30,2036,0.20000000000000018,8,-8,1184,3,3,-1,5,0,0,0,0,0,-1,-1,1
149,True,1,0,0,0,34,841,0.7999999999999998,-8,4,1007,4,8,2,-2,0,0,0,0,0,0,0,1
150,False,1,0,0,1,33,-296,0.0,-17,15,138,1,1,2,3,0,0,0,0,0,1,0,1
151,True,0,0,0,0,23,-1503,0.20000000000000018,18,0,-6049,-4,-11,3,1,0,0,0,0,0,-1,0,0
152,False,1,0,0,0,25,-27,-0.20000000000000018,0,-12,1514,1,2,-6,-3,0,0,0,0,0,-1,-1,1
153,True,0,0,0,0,34,1977,0.39999999999999947,2,1,-2173,5,6,22,8,0,0,0,0,0,0,0,1
154,True,0,0,0,0,20,-1109,0.20000000000000018,-23,15,-1997,-2,-3,21,0,0,0,0,0,0,-1,1,0
155,True,0,0,0,0,31,1288,0.20000000000000018,19,8,3054,1,-2,52,3,0,0,0,0,0,-1,1,1
156,False,1,0,0,1,17,-1175,0.0,3,4,-4565,-4,-8,3,-5,0,0,0,0,0,1,0,0
157,False,1,0,0,1,26,81,-0.20000000000000018,-51,8,16,2,9,-4,0,0,0,0,0,0,1,0,1
158,False,0,0,0,0,28,2635,0.39999999999999947,45,-20,2857,2,6,3,1,0,0,0,0,0,-1,0,1
159,False,0,0,0,0,31,-2012,-0.20000000000000018,-55,12,-2943,-3,-4,5,-1,0,0,0,0,0,0,0,0
160,False,0,0,0,0,23,-2016,-0.7999999999999998,-18,4,-3655,-4,-3,-17,-3,0,0,0,0,0,-1,1,0
161,True,1,0,0,0,20,549,-0.20000000000000018,0,20,476,2,1,1,1,0,0,0,0,0,0,0,1
162,True,1,0,0,0,25,2116,0.20000000000000018,-10,9,4409,8,9,6,-4,0,0,0,0,0,0,0,1
163,True,1,0,0,0,29,2749,0.39999999999999947,46,1,717,4,5,0,-1,0,0,0,0,0,0,0,1
164,True,0,0,0,1,27,696,0.20000000000000018,17,-4,4842,1,-1,5,-3,0,0,0,0,0,1,0,1
165,True,0,0,0,0,27,-1358,0.0,-3,-7,-4467,-3,0,-5,3,0,0,0,0,0,0,0,0
166,False,1,0,0,0,26,862,-0.20000000000000018,-11,0,2634,1,0,2,-2,0,0,0,0,0,-1,0,1
167,False,0,0,0,0,17,-1367,-0.39999999999999947,-47,-17,-3973,0,1,-5,1,0,0,0,0,0,0,-1,0
168,False,1,0,0,0,28,-902,-0.20000000000000018,-18,-8,-1172,1,1,1,0,0,0,0,0,0,0,0,1
169,False,0,0,0,0,25,4,0.1999999999999993,-15,4,-557,0,2,0,-1,0,0,0,0,0,-1,0,0
170,True,1,0,0,1,24,1583,0.1999999999999993,32,12,-1629,1,-1,0,2,0,0,0,0,0,1,1,1
171,False,0,0,0,0,26,-695,0.20000000000000018,-4,8,-3058,-3,-3,-2,-1,0,0,0,0,0,-1,1,0
172,True,0,0,0,0,19,1074,0.1999999999999993,27,-11,1453,1,-2,7,-1,0,0,0,0,0,-1,0,1
173,True,1,0,0,0,27,71,0.20000000000000018,35,-5,895,-3,-4,1,-4,0,0,0,0,0,-1,1,0
174,True,0,0,0,0,20,1520,0.1999999999999993,29,-12,-1361,2,0,1,0,0,0,0,0,0,-1,0,1
175,True,1,0,0,0,18,2689,0.1999999999999993,4,-8,669,4,4,0,-1,0,0,0,0,0,0,0,1
176,False,0,0,0,0,17,-1964,-0.6000000000000005,-17,-9,-4860,-4,4,-1,3,0,0,0,0,0,0,0,0
177,False,0,0,0,0,22,-1388,0.0,-37,4,-1375,-2,-1,-1,0,0,0,0,0,0,0,0,0
178,False,0,0,0,0,34,-693,0.0,-9,-8,-2305,-3,-3,-3,-1,0,0,0,0,0,-1,1,0
179,True,1,0,0,0,26,1596,0.1999999999999993,25,-2,606,2,4,-4,-1,0,0,0,0,0,0,0,1
180,False,0,0,0,0,23,-4944,-0.20000000000000018,-39,-12,-2162,-7,-10,1,-1,0,0,0,0,0,0,-1,0
181,True,0,0,0,0,23,1891,0.1999999999999993,39,10,5154,3,3,-12,-4,0,0,0,0,0,-1,1,1
182,False,1,0,0,1,25,-1053,-0.40000000000000036,-12,12,-5349,-2,-4,1,1,0,0,0,0,0,1,0,0
183,False,0,0,0,0,20,-7081,-1.0,-104,-4,-11318,-8,-12,-11,0,0,-1,0,0,0,0,-1,0
184,True,0,0,0,0,30,181,0.0,10,-15,1175,1,7,-4,3,0,0,0,0,0,0,-1,1
185,False,0,0,0,0,34,-721,-0.1999999999999993,-7,0,-2350,-2,0,4,-3,0,0,0,0,0,0,0,0
186,True,1,0,0,0,23,4956,0.5999999999999996,25,-20,4181,10,12,-1,1,0,0,0,0,0,-1,0,1
187,True,1,0,0,0,28,79,0.20000000000000018,-17,27,-4277,2,-1,-6,0,0,0,0,0,0,-1,1,1
188,True,1,0,0,1,19,-955,0.40000000000000036,42,0,-572,-4,-6,-1,3,0,0,0,0,0,1,0,0
189,False,1,0,0,0,35,-1293,0.6000000000000005,-25,14,1170,-1,-6,-1,1,0,0,0,0,0,0,0,0
190,True,1,0,0,0,26,1935,-0.20000000000000018,-33,-12,2421,5,8,-33,3,0,0,0,0,0,0,0,1
191,True,0,0,0,0,31,-618,0.0,33,-8,-4006,-2,-1,-4,3,0,0,0,0,0,-1,0,0
192,False,0,0,0,0,31,-1140,-0.39999999999999947,5,4,-2261,-4,-1,21,-8,0,0,0,0,0,-1,0,0
193,True,1,0,0,1,25,-876,-0.20000000000000018,29,-1,925,-3,-6,-4,1,0,0,0,0,0,1,0,0
194,False,1,0,0,1,21,1353,0.7999999999999998,14,-4,258,3,6,-5,3,0,0,0,0,0,1,0,1
195,True,1,0,0,0,22,1110,0.20000000000000018,36,-8,-2176,1,3,-27,8,0,0,0,0,0,0,-1,1
196,False,0,0,0,0,17,-3733,-0.20000000000000018,-43,-11,-58,-4,-4,-13,3,0,0,0,0,0,0,0,0
197,False,0,0,0,0,20,-1281,-0.1999999999999993,11,0,-3839,-5,-1,158,2,0,0,0,0,0,-1,-1,0
198,True,0,0,0,0,43,-1283,-0.39999999999999947,-46,-7,-632,0,0,0,4,0,0,0,0,0,0,0,0
199,False,0,0,0,0,29,-1264,-0.39999999999999947,-12,-4,-5027,-1,-3,-15,3,0,0,0,0,0,-1,1,0
200,True,0,0,0,0,22,1975,0.0,10,16,-1361,2,1,-3,-3,0,0,0,0,0,0,0,1
201,True,0,0,0,0,29,-851,0.20000000000000018,-24,16,310,-2,-1,11,-2,0,0,0,0,0,-1,-1,0
202,True,1,0,0,1,26,3073,0.1999999999999993,15,4,2556,5,10,-15,-1,0,0,0,0,0,1,0,1
203,True,1,0,0,1,17,3077,0.1999999999999993,42,-4,4480,5,3,2,2,0,0,0,0,0,1,0,1
204,False,1,0,0,0,23,-191,-0.39999999999999947,31,0,3205,-1,-2,44,2,0,0,0,0,0,0,0,0
205,False,1,0,0,0,27,-1198,-0.39999999999999947,-24,12,-4102,-4,-2,41,1,0,0,0,0,0,0,0,0
206,True,1,0,0,0,34,4105,0.7999999999999998,33,4,5001,7,9,2,1,0,0,0,0,0,0,0,1
207,True,1,0,0,0,33,1399,0.20000000000000018,16,9,-198,1,0,2,2,0,0,0,0,0,0,0,1
208,False,1,0,0,0,21,-724,0.0,-26,8,-1096,-2,1,5,-4,0,0,0,0,0,-1,1,0
209,False,1,0,0,0,19,-2537,-0.39999999999999947,-19,-1,-5328,-3,-5,-1,0,0,0,0,0,0,-1,0,0
210,False,0,0,0,1,26,758,0.1999999999999993,45,16,457,-1,0,-29,-1,0,0,0,0,0,1,0,0
211,True,1,0,0,1,23,2455,0.0,19,4,2130,4,5,-3,1,0,0,0,0,0,1,-1,1
212,True,0,0,0,0,27,73,0.0,-18,8,881,-1,1,-2,2,0,0,0,0,0,0,0,0
213,False,0,0,0,0,32,-564,0.0,27,-24,70,0,2,-19,3,0,0,0,0,0,0,0,0
214,True,1,0,0,0,28,2149,0.5999999999999996,14,-4,3867,3,4,-13,3,0,0,0,0,0,-1,0,1
215,False,0,0,0,0,30,-1165,0.1999999999999993,29,-20,-2205,-3,-5,-6,1,0,0,0,0,0,-1,0,0
216,True,1,0,0,1,22,3205,0.1999999999999993,3,12,6218,6,9,2,0,0,0,0,0,0,1,0,1
217,True,1,0,0,0,34,1005,0.40000000000000036,5,0,3817,2,-2,6,-3,0,0,0,0,0,0,0,1
218,False,0,0,0,0,21,-2932,-0.1999999999999993,-23,0,-2668,-5,-10,-3,1,0,0,0,0,0,-1,1,0
219,False,0,0,0,0,38,-27,0.1999999999999993,-24,-2,2654,1,3,-1,1,0,0,0,0,0,0,0,1
220,False,1,0,0,1,24,1306,0.5999999999999996,10,36,2419,0,-3,8,-1,0,0,0,0,0,1,0,0
221,False,0,0,0,0,29,460,0.0,28,4,-2079,1,2,-7,2,0,0,0,0,0,-1,0,1
222,True,1,0,0,1,17,3709,0.5999999999999996,6,8,605,7,11,2,2,0,0,0,0,0,1,1,1
223,False,1,0,0,0,21,-1499,0.0,-34,8,-6142,-2,-5,-8,0,0,0,0,0,0,-1,1,0
224,True,1,0,0,1,23,1771,0.0,-19,4,2277,4,6,1,-2,0,0,0,0,0,1,1,1
225,True,0,0,0,1,35,-23,-0.40000000000000036,-39,6,-1324,2,4,-1,3,0,0,0,0,0,1,1,1
226,False,1,0,0,0,35,1596,0.6000000000000005,57,13,2199,0,-4,-43,-3,0,0,0,0,0,0,0,0
227,True,1,0,0,0,28,1064,0.39999999999999947,12,-16,987,1,-2,4,-2,0,0,0,0,0,-1,1,1
228,False,1,0,0,1,20,-180,0.0,-39,4,-151,2,-2,0,-3,0,0,0,0,0,1,0,1
