,gameId,blueWins,blueTotalGolds,blueCurrentGolds,blueTotalLevel,blueAvgLevel,blueTotalMinionKills,blueTotalJungleMinionKills,blueTotalDamageToChampion,blueFirstBlood,blueKill,blueDeath,blueAssist,blueWardPlaced,blueWardKills,blueFirstTower,blueFirstInhibitor,blueFirstTowerLane,blueTowerKills,blueMidTowerKills,blueTopTowerKills,blueBotTowerKills,blueInhibitor,blueFirstDragon,blueDragonType,blueDragon,blueRiftHeralds,redWins,redTotalGolds,redCurrentGolds,redTotalLevel,redAvgLevel,redTotalMinionKills,redTotalJungleMinionKills,redTotalDamageToChampion,redFirstBlood,redKill,redDeath,redAssist,redWardPlaced,redWardKills,redFirstTower,redFirstInhibitor,redFirstTowerLane,redTowerKills,redMidTowerKills,redTopTowerKills,redBotTowerKills,redInhibitor,redFirstDragon,redDragonType,redDragon,redRiftHeralds,matchMin
59,KR_6443184151,True,14216,2691,31,6.2,169,32,12246,0,6,2,3,13,0,0,0,,0,0,0,0,0,0,,0,0,False,11268,1958,28,5.6,118,44,10475,1,2,6,0,13,0,0,0,,0,0,0,0,0,0,,0,0,29
60,KR_6442468763,True,12567,2467,31,6.2,159,52,9776,1,3,6,5,11,0,0,0,,0,0,0,0,0,0,,0,0,False,14144,2984,32,6.4,174,28,12768,0,6,3,7,13,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,38
61,KR_6443424481,True,15376,5206,31,6.2,177,44,14519,1,6,1,4,13,2,0,0,,0,0,0,0,0,0,,0,0,False,10799,2079,29,5.8,113,36,8689,0,1,6,2,10,0,0,0,,0,0,0,0,0,0,,0,0,25
62,KR_6438714269,True,13039,2384,32,6.4,127,44,10186,1,5,7,4,11,1,0,0,,0,0,0,0,0,0,,0,0,False,14072,3737,32,6.4,173,35,13310,0,7,5,3,16,2,0,0,,0,0,0,0,0,0,,0,0,39
63,KR_6446499489,True,12670,4315,32,6.4,174,47,7919,0,1,1,1,12,1,0,0,,0,0,0,0,0,0,,0,0,False,12111,3546,32,6.4,166,48,6739,1,1,1,0,15,1,0,0,,0,0,0,0,0,0,,0,0,29
64,KR_6433875640,True,15538,2443,31,6.2,178,52,13781,1,7,4,4,12,1,0,0,,0,0,0,0,0,0,,0,0,False,13573,3048,30,6.0,178,40,11134,0,4,7,4,10,0,0,0,,0,0,0,0,0,0,,0,0,29
65,KR_6395683012,False,12676,1576,29,5.8,135,24,9902,0,5,3,7,11,0,0,0,,0,0,0,0,0,0,,0,0,True,13032,4852,31,6.2,177,40,8688,1,3,5,2,12,2,0,0,,0,0,0,0,0,0,,0,0,35
66,KR_6409573983,False,11006,2816,30,6.0,128,31,8404,0,1,6,1,13,0,0,0,,0,0,0,0,0,0,,0,0,True,14675,3415,32,6.4,186,29,10979,1,6,1,3,11,0,0,0,,0,0,0,0,0,0,,0,0,30
67,KR_6445181525,False,15134,4419,33,6.6,205,48,9977,1,5,3,4,12,2,0,0,,0,0,0,0,0,0,,0,0,True,13732,3657,32,6.4,203,55,11823,0,3,5,1,11,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,39
68,KR_6424330699,False,13816,4301,33,6.6,191,40,7968,0,4,5,5,18,1,0,0,,0,0,0,0,0,0,,0,0,True,13187,4122,31,6.2,161,48,9245,1,5,4,0,11,1,0,0,,0,0,0,0,0,0,,0,0,17
69,KR_6429989260,False,13142,2412,29,5.8,116,36,12647,0,6,12,4,13,0,0,0,,0,0,0,0,0,0,,0,0,True,16043,3303,29,5.8,160,32,14625,1,12,6,10,19,1,0,0,,0,0,0,0,0,0,,0,0,36
70,KR_6375068614,True,13389,2009,32,6.4,175,52,8211,1,4,2,1,0,1,0,0,,0,0,0,0,0,0,,0,0,False,12841,1566,33,6.6,173,36,9166,0,2,4,1,0,1,0,0,,0,0,0,0,0,0,,0,0,36
71,KR_6446285011,True,14283,1948,31,6.2,148,56,9269,0,6,4,3,12,3,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,12761,2051,31,6.2,163,32,11747,1,4,6,3,16,2,0,0,,0,0,0,0,0,0,,0,0,26
72,KR_6367026983,False,13426,4121,33,6.6,149,40,14321,0,6,4,3,0,2,0,0,,0,0,0,0,0,0,,0,0,True,12815,1790,32,6.4,130,56,8270,1,4,6,2,0,1,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,27
73,KR_6433238644,True,13618,3733,34,6.8,202,48,10292,0,1,3,0,13,2,0,0,,0,0,0,0,0,0,,0,1,False,13411,2836,31,6.2,173,48,9174,1,3,1,2,11,1,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,34
74,KR_6410229241,True,12145,3450,32,6.4,181,44,10429,0,0,5,0,41,0,0,0,,0,0,0,0,0,0,,0,0,False,13769,2629,32,6.4,162,52,9858,1,5,0,3,12,15,0,0,,0,0,0,0,0,0,,0,0,43
75,KR_6438000801,False,14871,4501,33,6.6,178,44,14137,1,5,7,5,14,0,0,0,,0,0,0,0,0,0,,0,0,True,13701,5116,32,6.4,142,36,11668,0,7,5,5,17,0,0,0,,0,0,0,0,0,0,,0,0,36
76,KR_6368330078,True,16038,3838,35,7.0,203,44,14241,1,7,4,3,0,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,12522,2522,29,5.8,141,40,6519,0,4,7,1,0,0,0,0,,0,0,0,0,0,0,,0,0,17
77,KR_6398802897,True,14775,5295,33,6.6,166,48,9881,1,6,4,6,13,1,0,0,,0,0,0,0,0,0,,0,0,False,12392,2042,32,6.4,134,44,10365,0,4,6,3,7,0,0,0,,0,0,0,0,0,0,,0,0,27
78,KR_6421060675,True,15805,3695,31,6.2,157,44,15542,1,10,3,7,72,1,0,0,,0,0,0,0,0,0,,0,0,False,12289,2689,32,6.4,146,52,12353,0,3,10,2,169,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,17
79,KR_6390740672,True,13052,2927,32,6.4,170,42,13375,0,4,5,3,14,1,0,0,,0,0,0,0,0,0,,0,0,False,14399,3014,33,6.6,172,48,11114,1,5,4,2,16,2,0,0,,0,0,0,0,0,0,,0,0,38
80,KR_6400643847,False,13445,2425,34,6.8,165,60,9505,0,3,5,1,71,2,0,0,,0,0,0,0,0,0,,0,0,True,13538,1198,32,6.4,162,44,10708,1,5,3,1,23,1,0,0,,0,0,0,0,0,0,,0,0,44
81,KR_6408567411,True,17673,5073,33,6.6,155,52,16454,1,12,5,13,11,1,0,0,,0,0,0,0,0,0,,0,0,False,13946,3716,29,5.8,151,48,13356,0,5,12,4,9,1,0,0,,0,0,0,0,0,0,,0,0,31
82,KR_6436407702,False,12858,3098,32,6.4,179,32,12000,0,3,3,1,23,2,0,0,,0,0,0,0,0,0,,0,0,True,12676,3691,32,6.4,146,47,10574,1,3,3,2,29,6,0,0,,0,0,0,0,0,0,,0,0,34
83,KR_6444060949,False,14531,2706,31,6.2,115,64,11130,0,8,6,6,8,0,0,0,,0,0,0,0,0,0,,0,0,True,14889,3799,30,6.0,144,40,14927,1,6,8,6,15,1,0,0,,0,0,0,0,0,0,,0,0,28
84,KR_6438004271,True,13799,1819,32,6.4,172,48,9576,0,5,2,5,12,3,0,0,,0,0,0,0,0,0,,0,0,False,12536,2890,31,6.2,156,44,8607,1,2,5,2,181,2,0,0,,0,0,0,0,0,0,,0,0,38
85,KR_6388039499,True,16437,4741,31,6.2,170,35,14229,0,11,4,8,209,2,0,0,,0,0,0,0,0,0,,0,0,False,12929,2169,29,5.8,149,40,10982,1,4,11,2,74,1,0,0,,0,0,0,0,0,0,,0,0,26
86,KR_6432537350,True,12872,3132,33,6.6,180,40,11309,0,3,8,1,8,3,0,0,,0,0,0,0,0,0,,0,0,False,13858,2198,32,6.4,164,55,13623,1,8,3,1,80,0,0,0,,0,0,0,0,0,0,,0,0,33
87,KR_6415134544,False,12325,3600,32,6.4,177,44,12937,0,2,5,0,9,0,0,0,,0,0,0,0,0,0,,0,0,True,13813,3058,32,6.4,172,40,10196,1,5,2,4,11,0,0,0,,0,0,0,0,0,0,,0,0,34
88,KR_6437906017,False,11974,2509,29,5.8,106,32,10344,0,4,7,4,11,2,0,0,,0,0,0,0,0,0,,0,0,True,14188,4373,29,5.8,145,36,14706,1,7,4,9,14,3,0,0,,0,0,0,0,0,0,,0,0,32
89,KR_6442530963,False,13396,4436,30,6.0,146,32,9314,0,5,4,3,162,0,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,True,13385,2625,33,6.6,149,52,10404,1,4,5,0,14,0,0,0,,0,0,0,0,0,0,,0,0,45
90,KR_6431698401,True,12549,3214,28,5.6,150,44,9320,0,3,4,5,10,0,0,0,,0,0,0,0,0,0,,0,0,False,13792,1742,32,6.4,182,52,10433,1,4,3,3,11,0,0,0,,0,0,0,0,0,0,,0,0,33
91,KR_6446065408,False,13029,2129,30,6.0,111,36,12837,1,5,11,5,11,1,0,0,,0,0,0,0,0,0,,0,0,True,15084,6054,33,6.6,159,40,17129,0,11,5,5,23,1,0,0,,0,0,0,0,0,0,,0,0,19
92,KR_6433294935,False,13462,3097,34,6.8,136,52,10668,1,4,4,3,11,0,0,0,,0,0,0,0,0,0,,0,0,True,14088,3728,33,6.6,171,56,10834,0,4,4,3,11,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,32
93,KR_6383918796,True,13158,2903,33,6.6,129,52,9500,0,4,3,3,11,0,0,0,,0,0,0,0,0,0,,0,0,False,12982,2327,31,6.2,167,40,9067,1,3,4,4,5,2,0,0,,0,0,0,0,0,0,,0,0,35
94,KR_6442241331,False,15901,4581,31,6.2,108,40,11465,0,10,8,12,8,0,0,0,,0,0,0,0,0,0,,0,0,True,16251,3046,32,6.4,193,46,14393,1,8,10,5,210,1,0,0,,0,0,0,0,0,0,,0,0,35
95,KR_6359872041,True,16124,3354,34,6.8,198,40,13582,1,8,4,9,0,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,13199,2234,32,6.4,145,40,9533,0,4,8,4,0,2,0,0,,0,0,0,0,0,0,,0,0,21
96,KR_6444940434,True,14534,2899,32,6.4,138,52,13174,1,6,7,7,16,2,0,0,,0,0,0,0,0,0,,0,0,False,15000,2835,32,6.4,151,44,10512,0,7,6,6,13,1,0,0,,0,0,0,0,0,0,,0,0,30
97,KR_6311312965,False,14835,2805,33,6.6,189,44,11946,1,8,5,2,14,1,0,0,,0,0,0,0,0,0,,0,0,True,13660,4460,32,6.4,136,56,11366,0,5,8,4,9,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,33
98,KR_6435278406,True,14398,1988,31,6.2,164,36,11684,1,7,3,3,23,0,0,0,,0,0,0,0,0,0,,0,0,False,12894,1349,31,6.2,166,52,10437,0,3,7,2,9,1,0,0,,0,0,0,0,0,0,,0,0,35
99,KR_6444525156,False,13644,4364,32,6.4,107,60,11391,1,8,3,5,22,1,0,0,,0,0,0,0,0,0,,0,0,True,12599,1584,30,6.0,154,36,12447,0,3,8,4,7,3,0,0,,0,0,0,0,0,0,,0,0,36
100,KR_6381529246,False,13573,4137,33,6.6,154,40,11584,1,5,2,3,13,0,0,0,,0,0,0,0,0,0,,0,0,True,12674,4839,31,6.2,172,48,10562,0,2,5,2,8,1,0,0,,0,0,0,0,0,0,,0,0,37
101,KR_6403882835,False,12914,2004,31,6.2,145,48,12341,0,4,10,3,9,1,0,0,,0,0,0,0,0,0,,0,0,True,16606,5921,33,6.6,179,40,15009,1,10,4,10,23,0,0,0,,0,0,0,0,0,0,,0,0,18
102,KR_6376476928,True,14109,2434,33,6.6,167,48,15177,1,6,3,1,13,0,0,0,,0,0,0,0,0,1,CHEMTECH_DRAGON,1,0,False,13033,1708,30,6.0,148,44,8844,0,3,6,2,12,0,0,0,,0,0,0,0,0,0,,0,0,35
103,KR_6381782131,True,13910,3005,31,6.2,173,40,14397,1,6,5,2,11,4,0,0,,0,0,0,0,0,0,,0,0,False,13373,3548,31,6.2,141,50,11791,0,5,6,4,15,1,0,0,,0,0,0,0,0,0,,0,0,30
104,KR_6364723788,False,12224,2219,29,5.8,147,28,9388,0,4,8,3,0,1,0,0,,0,0,0,0,0,0,,0,0,True,14397,3242,32,6.4,151,56,12485,1,8,4,0,0,0,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,39
105,KR_6349782176,False,14744,3544,32,6.4,174,48,11737,0,6,5,5,13,3,0,0,,0,0,0,0,0,0,,0,0,True,14499,4509,33,6.6,159,60,12061,1,5,6,4,15,2,0,0,,0,0,0,0,0,0,,0,1,30
106,KR_6420719367,False,13399,3994,29,5.8,123,48,11537,0,4,7,5,9,2,0,0,,0,0,0,0,0,0,,0,0,True,15556,2191,31,6.2,183,40,11395,1,7,4,7,13,2,0,0,,0,0,0,0,0,0,,0,0,25
107,KR_6345790902,True,13653,3753,34,6.8,192,52,8639,1,4,3,0,14,0,0,0,,0,0,0,0,0,0,,0,0,False,12912,3367,32,6.4,174,44,8174,0,3,4,1,9,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,44
108,KR_6411031196,False,11626,4841,28,5.6,139,28,6960,0,2,4,1,26,2,0,0,,0,0,0,0,0,0,,0,0,True,14787,7257,34,6.8,150,59,10377,1,4,2,3,13,1,1,0,MID_LANE,1,1,0,0,0,1,WATER_DRAGON,1,0,25
109,KR_6434515877,False,14854,4139,32,6.4,174,44,9176,0,7,3,4,38,1,0,0,,0,0,0,0,0,0,,0,0,True,12327,2972,29,5.8,133,39,12140,1,3,7,6,14,0,0,0,,0,0,0,0,0,0,,0,0,33
110,KR_6439398909,False,12880,1320,27,5.4,123,36,11731,1,5,8,5,12,2,0,0,,0,0,0,0,0,0,,0,0,True,15089,4879,31,6.2,173,36,13453,0,8,5,4,11,2,0,0,,0,0,0,0,0,0,,0,0,25
111,KR_6438036832,True,14820,3725,33,6.6,157,28,15318,1,8,2,3,45,3,0,0,,0,0,0,0,0,0,,0,0,False,11979,3979,30,6.0,131,52,9812,0,2,8,2,12,0,0,0,,0,0,0,0,0,0,,0,0,17
112,KR_6381053274,True,13796,2506,32,6.4,198,32,11758,1,4,6,1,10,1,0,0,,0,0,0,0,0,0,,0,0,False,14509,2559,32,6.4,171,48,9895,0,6,4,6,16,0,0,0,,0,0,0,0,0,0,,0,0,37
113,KR_6443813152,False,14754,1534,28,5.6,135,28,14532,1,8,8,8,11,2,0,0,,0,0,0,0,0,0,,0,0,True,15291,6096,32,6.4,160,40,14204,0,8,8,2,17,2,0,0,,0,0,0,0,0,0,,0,0,31
114,KR_6370351525,True,16777,1907,34,6.8,153,40,19414,0,11,5,17,0,2,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,12808,1578,30,6.0,147,33,12524,1,5,11,2,0,1,0,0,,0,0,0,0,0,0,,0,0,19
115,KR_6431575897,True,13336,3906,31,6.2,168,44,10434,0,3,7,2,34,1,0,0,,0,0,0,0,0,0,,0,0,False,14664,4394,32,6.4,148,40,10231,1,7,3,6,14,16,0,0,,0,0,0,0,0,0,,0,0,30
116,KR_6442102789,False,11568,2098,29,5.8,142,36,5852,0,2,4,1,7,0,0,0,,0,0,0,0,0,0,,0,0,True,12784,6284,32,6.4,134,24,12529,1,4,2,4,13,0,0,0,,0,0,0,0,0,0,,0,0,29
117,KR_6423321950,False,13442,2167,30,6.0,153,52,12826,0,3,7,4,12,1,0,0,,0,0,0,0,0,0,,0,0,True,15300,3570,33,6.6,180,46,13138,1,7,3,6,13,1,0,0,,0,0,0,0,0,0,,0,0,22
118,KR_6423042032,True,14381,2356,32,6.4,152,52,10819,1,5,1,4,13,0,0,0,,0,0,0,0,0,0,,0,0,False,11207,2837,26,5.2,98,52,6699,0,1,5,1,13,0,0,0,,0,0,0,0,0,0,,0,0,29
119,KR_6425864094,True,17034,1994,31,6.2,141,48,14596,1,11,3,13,15,1,0,0,,0,0,0,0,0,0,,0,0,False,12483,1523,29,5.8,146,40,10853,0,3,11,1,11,2,0,0,,0,0,0,0,0,0,,0,0,20
120,KR_6445969936,False,15382,3947,32,6.4,169,44,13070,0,6,6,6,12,0,0,0,,0,0,0,0,0,0,,0,0,True,14800,2725,31,6.2,155,48,13074,1,6,6,7,12,0,0,0,,0,0,0,0,0,0,,0,1,33
121,KR_6446743468,False,13022,2772,32,6.4,168,38,9467,0,3,8,0,32,0,0,0,,0,0,0,0,0,0,,0,0,True,15245,3645,33,6.6,170,51,11814,1,8,3,3,344,13,0,0,,0,0,0,0,0,0,,0,0,23
122,KR_6315330472,False,15068,4458,34,6.8,212,40,11180,1,6,3,6,11,0,0,0,,0,0,0,0,0,0,,0,0,True,12844,2459,32,6.4,172,32,10556,0,3,6,1,12,0,0,0,,0,0,0,0,0,0,,0,0,36
123,KR_6347121157,True,13575,4035,31,6.2,179,44,9165,0,3,2,1,10,3,0,0,,0,0,0,0,0,0,,0,0,False,11176,3676,27,5.4,106,32,6255,1,2,3,0,10,0,0,0,,0,0,0,0,0,0,,0,0,22
124,KR_6441651927,False,11923,2463,30,6.0,125,40,7466,0,3,5,2,24,1,0,0,,0,0,0,0,0,0,,0,0,True,13670,3170,32,6.4,153,44,11879,1,5,3,9,14,1,0,0,,0,0,0,0,0,0,,0,0,29
125,KR_6446516324,False,11875,3495,30,6.0,138,34,15359,0,2,11,3,16,1,0,0,,0,0,0,0,0,0,,0,0,True,16374,6439,33,6.6,198,46,14665,1,11,2,6,126,2,0,0,,0,0,0,0,0,0,,0,1,23
126,KR_6436112572,True,12163,2228,27,5.4,151,52,10113,0,2,4,0,9,2,0,0,,0,0,0,0,0,0,,0,0,False,14052,3222,32,6.4,168,44,8251,1,4,2,2,10,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,30
127,KR_6335465278,True,13501,3051,31,6.2,146,40,6127,1,3,4,2,10,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,1,False,13794,4444,30,6.0,138,52,10371,0,4,3,6,12,0,0,0,,0,0,0,0,0,0,,0,0,43
128,KR_6389307107,False,14414,4769,32,6.4,147,52,10605,1,6,2,7,13,1,0,0,,0,0,0,0,0,0,,0,0,True,12281,2236,33,6.6,158,44,10840,0,2,6,0,52,2,0,0,,0,0,0,0,0,0,,0,0,38
129,KR_6410621430,True,13295,3835,30,6.0,127,48,12411,1,4,4,4,14,1,0,0,,0,0,0,0,0,0,,0,0,False,12208,3323,33,6.6,155,36,11112,0,4,4,2,16,2,0,0,,0,0,0,0,0,0,,0,0,34
130,KR_6446516550,True,13936,6556,33,6.6,198,44,10283,1,4,0,3,13,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,False,11812,2227,30,6.0,152,56,6017,0,0,4,0,11,2,0,0,,0,0,0,0,0,0,,0,0,26
131,KR_6437854880,False,12717,2572,32,6.4,148,44,9917,0,3,6,2,13,0,0,0,,0,0,0,0,0,0,,0,0,True,14264,2459,33,6.6,156,51,10460,1,6,3,4,12,1,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,40
132,KR_6431669886,True,15493,2183,31,6.2,158,39,10479,0,8,4,8,10,1,0,0,,0,0,0,0,0,0,,0,0,False,13368,2228,31,6.2,143,47,8040,1,4,8,2,216,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,56
133,KR_6444121240,True,13151,1936,32,6.4,143,60,10481,1,4,6,2,12,1,0,0,,0,0,0,0,0,0,,0,0,False,13054,3724,30,6.0,151,40,8060,0,6,4,4,11,1,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,34
134,KR_6446677765,False,12976,1716,29,5.8,156,28,10490,0,3,8,5,11,10,0,0,,0,0,0,0,0,0,,0,0,True,15496,2461,32,6.4,163,44,13290,1,8,3,8,35,2,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,27
135,KR_6427359277,True,13349,3924,30,6.0,125,40,9154,1,7,5,5,10,1,0,0,,0,0,0,0,0,0,,0,0,False,13535,2940,30,6.0,160,40,14617,0,5,7,1,6,0,0,0,,0,0,0,0,0,0,,0,0,33
136,KR_6358467158,False,13012,2717,31,6.2,188,32,9687,0,4,8,1,0,2,0,0,,0,0,0,0,0,0,,0,0,True,15098,4123,34,6.8,173,64,12320,1,8,4,4,0,0,0,0,,0,0,0,0,0,1,AIR_DRAGON,1,0,30
137,KR_6439755562,True,12142,3512,29,5.8,164,24,9419,0,2,6,1,16,0,0,0,,0,0,0,0,0,0,,0,0,False,14026,2455,29,5.8,132,44,10774,1,6,2,6,11,2,0,0,,0,0,0,0,0,0,,0,0,38
138,KR_6422362632,True,13689,4919,32,6.4,158,38,13350,1,5,7,3,18,0,0,0,,0,0,0,0,0,0,,0,0,False,14767,3742,32,6.4,161,50,13103,0,7,5,6,192,0,0,0,,0,0,0,0,0,0,,0,0,44
139,KR_6440318167,False,14862,3701,30,6.0,172,39,12340,1,7,6,6,13,0,0,0,,0,0,0,0,0,0,,0,0,True,13879,2119,31,6.2,162,40,12160,0,6,7,5,10,3,0,0,,0,0,0,0,0,0,,0,0,42
140,KR_6409543148,True,15264,2949,31,6.2,151,36,13072,0,8,3,8,12,1,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,False,12247,2082,28,5.6,129,28,8023,1,3,8,5,20,1,0,0,,0,0,0,0,0,0,,0,0,33
141,KR_6421800252,True,12446,4946,32,6.4,125,52,8035,1,3,2,2,81,15,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,12519,4884,32,6.4,159,54,7990,0,2,3,2,30,0,0,0,,0,0,0,0,0,0,,0,0,36
142,KR_6385034611,True,13830,3700,31,6.2,154,40,13719,0,6,6,3,13,2,0,0,,0,0,0,0,0,0,,0,0,False,14890,1645,33,6.6,174,56,11985,1,6,6,4,86,2,0,0,,0,0,0,0,0,0,,0,0,33
143,KR_6441300035,True,14526,2556,34,6.8,206,48,11112,1,4,3,4,10,4,0,0,,0,0,0,0,0,0,,0,0,False,13035,1695,31,6.2,150,40,10774,0,3,4,6,16,4,0,0,,0,0,0,0,0,0,,0,0,28
144,KR_6446403695,True,14381,3136,31,6.2,188,32,9177,1,6,3,7,12,1,0,0,,0,0,0,0,0,0,,0,0,False,13262,5277,34,6.8,151,52,11750,0,3,6,4,104,0,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,29
145,KR_6384590236,False,12770,4615,31,6.2,138,48,9740,0,4,3,0,16,0,0,0,,0,0,0,0,0,0,,0,1,True,13405,5060,32,6.4,176,44,6996,1,3,4,6,9,3,0,0,,0,0,0,0,0,0,,0,0,40
146,KR_6411748641,True,11593,2598,30,6.0,149,36,10647,1,1,5,2,16,3,0,0,,0,0,0,0,0,0,,0,0,False,13680,3610,32,6.4,168,52,8628,0,5,1,6,13,2,0,0,,0,0,0,0,0,0,,0,0,46
147,KR_6443911489,True,13877,1942,31,6.2,143,44,9993,1,7,2,3,4,2,0,0,,0,0,0,0,0,0,,0,0,False,11889,2914,28,5.6,170,0,11520,0,2,7,4,17,2,0,0,,0,0,0,0,0,0,,0,0,22
148,KR_6444086462,True,15389,5409,31,6.2,156,40,14530,1,8,5,6,19,1,0,0,,0,0,0,0,0,0,,0,0,False,13220,3280,30,6.0,140,44,10591,0,5,8,4,282,4,0,0,,0,0,0,0,0,0,,0,0,19
149,KR_6436249728,True,15499,5209,31,6.2,175,30,12523,1,8,1,5,13,1,0,0,,0,0,0,0,0,1,HEXTECH_DRAGON,1,0,False,11636,3361,30,6.0,135,52,10031,0,1,8,1,8,2,0,0,,0,0,0,0,0,0,,0,0,22
150,KR_6423610480,True,14243,4338,32,6.4,165,60,9065,0,5,7,3,10,1,0,0,,0,0,0,0,0,0,,0,0,False,15623,2428,31,6.2,186,40,12035,1,7,5,6,19,2,0,0,,0,0,0,0,0,0,,0,0,35
151,KR_6353141356,True,12851,2901,33,6.6,165,52,10840,1,2,5,3,0,4,0,0,,0,0,0,0,0,1,WATER_DRAGON,1,0,False,13944,5154,32,6.4,138,42,11503,0,5,2,6,0,2,0,0,,0,0,0,0,0,0,,0,0,30
152,KR_6333226953,False,13694,3699,32,6.4,168,28,15365,1,6,3,5,13,0,0,0,,0,0,0,0,0,0,,0,0,True,12343,3108,31,6.2,149,36,13854,0,3,6,3,241,0,0,0,,0,0,0,0,0,0,,0,0,38
153,KR_6424759432,True,13179,5249,31,6.2,170,40,10023,1,2,1,3,27,1,0,0,,0,0,0,0,0,0,,0,0,False,12057,2547,31,6.2,173,44,5674,0,1,2,1,11,2,0,0,,0,0,0,0,0,0,,0,0,26
154,KR_6443998307,False,16687,2267,32,6.4,153,50,17018,1,12,9,13,31,2,0,0,,0,0,0,0,0,0,,0,1,True,17083,3878,31,6.2,170,36,14980,0,9,12,13,16,0,0,0,,0,0,0,0,0,0,,0,0,32
155,KR_6402331283,True,15818,3828,33,6.6,174,56,14033,1,10,5,5,10,0,0,0,,0,0,0,0,0,0,,0,0,False,13986,3850,32,6.4,142,48,14354,0,5,10,3,10,0,0,0,,0,0,0,0,0,0,,0,0,49
156,KR_6443095574,False,13385,4560,33,6.6,199,40,13647,0,3,5,1,18,0,0,0,,0,0,0,0,0,0,,0,0,True,13726,2321,31,6.2,157,40,11370,1,5,3,5,8,1,0,0,,0,0,0,0,0,0,,0,0,43
157,KR_6443662300,False,14459,2984,32,6.4,177,48,9647,0,6,6,4,10,0,0,0,,0,0,0,0,0,0,,0,0,True,14593,2717,32,6.4,157,44,11485,1,6,6,7,13,0,0,0,,0,0,0,0,0,0,,0,0,32
158,KR_6421820384,False,12529,5329,31,6.2,182,28,7856,1,2,2,1,15,3,0,0,,0,0,0,0,0,1,FIRE_DRAGON,1,0,True,12654,3034,32,6.4,159,52,10192,0,2,2,1,14,2,0,0,,0,0,0,0,0,0,,0,0,40
159,KR_6445264715,True,15979,5404,32,6.4,163,36,13986,1,9,5,6,15,1,0,0,,0,0,0,0,0,0,,0,0,False,13963,2138,30,6.0,161,52,11372,0,5,9,4,10,0,0,0,,0,0,0,0,0,0,,0,0,32
160,KR_6444181309,False,13683,2043,30,6.0,123,44,12675,0,6,6,5,13,2,0,0,,0,0,0,0,0,0,,0,0,True,14545,2545,30,6.0,142,48,11110,1,6,6,6,9,0,0,0,,0,0,0,0,0,0,,0,0,32
161,KR_6426821228,False,11839,2664,28,5.6,117,36,10207,0,4,14,2,11,0,0,0,,0,0,0,0,0,0,,0,0,True,17281,1460,31,6.2,162,24,19340,1,14,4,13,11,0,0,0,,0,0,0,0,0,0,,0,0,20
162,KR_6430417905,False,13617,1367,31,6.2,159,42,13836,1,5,4,3,11,0,0,0,,0,0,0,0,0,0,,0,0,True,12884,2854,29,5.8,147,30,12978,0,4,5,5,10,1,0,0,,0,0,0,0,0,0,,0,0,34
163,KR_6385565285,True,16201,2366,32,6.4,190,55,13753,1,11,5,5,8,2,0,0,,0,0,0,0,0,1,EARTH_DRAGON,1,0,False,12769,2454,30,6.0,138,32,11378,0,5,11,3,13,1,0,0,,0,0,0,0,0,0,,0,0,34
164,KR_6375154516,False,11899,3489,30,6.0,143,49,7624,1,2,6,3,0,1,0,0,,0,0,0,0,0,0,,0,0,True,13784,4694,29,5.8,160,22,10723,0,6,2,9,0,3,0,0,,0,0,0,0,0,0,,0,0,28
